"data_date";"key";"date";"schools_closed";"schools_closed_perc";"schools_limited";"schools_limited_perc";"schools_limited_distance";"schools_limited_distance_perc";"schools_total";"students_infected";"students_infected_perc";"students_quarantine";"students_quarantine_perc";"students_total";"teacher_infected";"teacher_infected_perc";"teacher_quarantine";"teacher_quarantine_perc";"teacher_total";"students_perc";"teacher_perc"
"2021-04-01";"bl_sn";"2021-04-03";"1374";"1,00000000000000e+02";NA;NA;NA;NA;"1374";NA;NA;NA;NA;"412957";NA;NA;NA;NA;"30815";NA;NA
"2021-04-01";"bl_st";"2021-04-03";"670";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"670";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-04-01";"bl_sh";"2021-04-03";"2";"2,22965440356745e-01";"725";"8,08249721293200e+01";NA;NA;"897";"230";"6,03421135481163e-02";"1397";"3,66512750550950e-01";"381160";"19";"6,19114340643227e-02";"133";"4,33380038450259e-01";"30689";"0,060342113548116277";"0,06191143406432272"
"2021-04-01";"bl_th";"2021-04-03";"256";"2,40827845719661e+01";"807";"7,59172154280339e+01";"93";"8,74882408278457e+00";"1063";"336";"1,36302786905197e-01";"3223";"1,30745203034360e+00";"246510";"93";"4,41343963553531e-01";"341";"1,61826119969628e+00";"21072";"0,136302786905196566";"0,44134396355353073"
"2021-04-01";"bereinigter_anteil";NA;NA;"8,40147951594098e+01";NA;"1,61964338908039e+01";NA;"4,85283081797715e+00";NA;NA;"9,57135781622575e-02";NA;"7,52159650805659e-01";NA;NA;"1,36111987035433e-01";NA;"6,30266356389879e-01";NA;NA;NA
"2021-04-01";"bereinigte_bezugsgrosse";NA;NA;"2,48730000000000e+04";NA;"2,34990000000000e+04";NA;"1,19930000000000e+04";NA;NA;"2,87106600000000e+06";NA;"2,87106600000000e+06";NA;NA;"2,50529000000000e+05";NA;"2,50529000000000e+05";NA;NA;NA
"2021-03-25";"bl_bw";"2021-03-26";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"190";"4,27735254389914e+00";"4442";"817";"5,53488910914029e-02";"8261";"5,59653842479901e-01";"1476091";"86";"6,28783669172053e-02";"442";"3,23165560202381e-01";"136772";"0,055348891091402896";"0,06287836691720528"
"2021-03-25";"bl_by";"2021-03-27";"1390";"2,23868577870833e+01";"3996";"6,43581897245933e+01";NA;NA;"6209";"1971";"1,27988758288262e-01";"14740";"9,57155909268893e-01";"1539979";"331";"1,96020371905721e-01";"1007";"5,96352007580244e-01";"168860";"0,127988758288262366";"0,19602037190572072"
"2021-03-25";"bl_be";"2021-03-27";"1";"1,22100122100122e-01";"818";"9,98778998778999e+01";"70";"8,54700854700855e+00";"819";"539";"1,23754703941553e-01";"2810";"6,45177584556148e-01";"435539";"123";"2,53608247422680e-01";"406";"8,37113402061856e-01";"48500";"0,123754703941552885";"0,25360824742268040"
"2021-03-25";"bl_bb";"2021-03-27";"1";"1,09289617486339e-01";"914";"9,98907103825137e+01";"72";"7,86885245901639e+00";"915";"346";"1,17408329883474e-01";"3063";"1,03936911685861e+00";"294698";"76";"3,10216743540553e-01";"246";"1,00412261724968e+00";"24499";"0,117408329883473939";"0,31021674354055268"
"2021-03-25";"bl_hb";"2021-03-27";"0";"0,00000000000000e+00";"117";"6,50000000000000e+01";"42";"2,33333333333333e+01";"180";"148";"1,75696851702360e-01";"1294";"1,53616031150577e+00";"84236";"5";"4,75239996198080e-02";"149";"1,41621518867028e+00";"10521";"0,175696851702360046";"0,04752399961980801"
"2021-03-25";"bl_hh";"2021-03-27";"0";"0,00000000000000e+00";"470";"1,00000000000000e+02";NA;NA;"470";"251";"9,75833540681762e-02";"708";"2,75255038566808e-01";"257216";"20";"8,76923751479809e-02";"41";"1,79769369053361e-01";"22807";"0,097583354068176170";"0,08769237514798089"
"2021-03-25";"bl_he";"2021-03-27";"5";"2,76243093922652e-01";"1805";"9,97237569060773e+01";"258";"1,42541436464088e+01";"1810";"765";"1,01110363614015e-01";"6755";"8,92811119232249e-01";"756599";"101";"1,65625358718289e-01";"613";"1,00523113756744e+00";"60981";"0,101110363614014806";"0,16562535871828932"
"2021-03-25";"bl_mv";"2021-03-24";"3";"5,95238095238095e-01";"328";"6,50793650793651e+01";"61";"1,21031746031746e+01";"504";"79";"4,82885085574572e-02";"1144";"6,99266503667482e-01";"163600";"16";"1,20300751879699e-01";"128";"9,62406015037594e-01";"13300";"0,048288508557457213";"0,12030075187969924"
"2021-03-25";"bl_ni";"2021-03-28";"35";"1,09580463368817e+00";"3054";"9,56167814652473e+01";NA;NA;"3194";"731";"6,64098697240039e-02";NA;NA;"1100740";"77";"8,00207846193817e-02";NA;NA;"96225";"0,066409869724003853";"0,08002078461938165"
"2021-03-25";"bl_nw";"2021-03-26";"11";"2,59006357428773e-01";"4236";"9,97409936425712e+01";NA;NA;"4247";"2584";"1,34055350748770e-01";"15722";"8,15641727736903e-01";"1927562";"298";"1,99479211990173e-01";"1043";"6,98177241965607e-01";"149389";"0,134055350748769675";"0,19947921199017332"
"2021-03-25";"bl_rp";"2021-03-27";"18";"1,13207547169811e+00";"1572";"9,88679245283019e+01";"100";"6,28930817610063e+00";"1590";"765";"1,46914225137888e-01";"4254";"8,16958318609903e-01";"520712";"72";"1,21238654924478e-01";"476";"8,01522218667385e-01";"59387";"0,146914225137888127";"0,12123865492447841"
"2021-03-25";"bl_sl";"2021-03-27";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"103";"8,79274726400437e-02";"644";"5,49760120196001e-01";"117142";"4";"4,12031314379893e-02";"30";"3,09023485784920e-01";"9708";"0,087927472640043705";"0,04120313143798929"
"2021-03-25";"bl_sn";"2021-03-27";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1374";"896";"2,16971742820681e-01";"7941";"1,92296050194088e+00";"412957";"211";"6,84731461950349e-01";"534";"1,73292227811131e+00";"30815";"0,216971742820681102";"0,68473146195034884"
"2021-03-25";"bl_st";"2021-03-27";"1";"1,49253731343284e-01";"321";"4,79104477611940e+01";"96";"1,43283582089552e+01";"670";"382";"2,04730233081619e-01";"3534";"1,89402262751424e+00";"186587";"58";"4,01606425702811e-01";"316";"2,18806259520842e+00";"14442";"0,204730233081618779";"0,40160642570281119"
"2021-03-25";"bl_sh";"2021-03-27";"1";"1,11482720178372e-01";"700";"7,80379041248606e+01";NA;NA;"897";"260";"6,82128240109141e-02";"1703";"4,46793997271487e-01";"381160";"21";"6,84284271237251e-02";"172";"5,60461403108606e-01";"30689";"0,068212824010914053";"0,06842842712372511"
"2021-03-25";"bl_th";"2021-03-27";"352";"3,31138287864534e+01";"711";"6,68861712135466e+01";"120";"1,12888052681091e+01";"1063";"415";"1,68350168350168e-01";"4160";"1,68755831406434e+00";"246510";"101";"4,79309035687168e-01";"423";"2,00740318906606e+00";"21072";"0,168350168350168333";"0,47930903568716776"
"2021-03-25";"bereinigter_anteil";NA;NA;"7,94927853082641e+00";NA;"8,45824223874071e+01";NA;"8,41324105728341e+00";NA;NA;"1,11621390585182e-01";NA;"8,71907649807036e-01";NA;NA;"1,78180267203583e-01";NA;"7,51613361904453e-01";NA;NA;NA
"2021-03-25";"bereinigte_bezugsgrosse";NA;NA;"2,28700000000000e+04";NA;"2,28700000000000e+04";NA;"1,19930000000000e+04";NA;NA;"9,90132800000000e+06";NA;"8,80058800000000e+06";NA;NA;"8,97967000000000e+05";NA;"8,01742000000000e+05";NA;NA;NA
"2021-03-18";"bl_bw";"2021-03-19";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"93";"2,09365150832958e+00";"4442";"524";"3,54991663793086e-02";"4629";"3,13598551850801e-01";"1476091";"76";"5,55669289035768e-02";"369";"2,69792062702892e-01";"136772";"0,035499166379308590";"0,05556692890357676"
"2021-03-18";"bl_by";"2021-03-20";"1006";"1,62127316680097e+01";"3959";"6,38033843674456e+01";NA;NA;"6205";"1496";"9,71652556271088e-02";"11001";"7,14515359060043e-01";"1539645";"228";"1,35115915232542e-01";"795";"4,71127862323994e-01";"168744";"0,097165255627108843";"0,13511591523254160"
"2021-03-18";"bl_be";"2021-03-20";"1";"1,22100122100122e-01";"818";"9,98778998778999e+01";"40";"4,88400488400488e+00";"819";"363";"8,33450046953315e-02";"1514";"3,47615253743063e-01";"435539";"88";"1,81443298969072e-01";"247";"5,09278350515464e-01";"48500";"0,083345004695331529";"0,18144329896907216"
"2021-03-18";"bl_bb";"2021-03-20";"1";"1,09289617486339e-01";"914";"9,98907103825137e+01";"50";"5,46448087431694e+00";"915";"246";"8,34752865645508e-02";"2261";"7,67226109440851e-01";"294698";"75";"3,06134944283440e-01";"249";"1,01636801502102e+00";"24499";"0,083475286564550832";"0,30613494428344012"
"2021-03-18";"bl_hb";"2021-03-20";"0";"0,00000000000000e+00";"111";"6,16666666666667e+01";"32";"1,77777777777778e+01";"180";"78";"9,25969894107033e-02";"843";"1,00075977016952e+00";"84236";"8";"7,61904761904762e-02";"107";"1,01904761904762e+00";"10500";"0,092596989410703268";"0,07619047619047620"
"2021-03-18";"bl_hh";"2021-03-20";"0";"0,00000000000000e+00";"470";"1,00000000000000e+02";NA;NA;"470";"100";"3,88778303060463e-02";"143";"5,55952973376462e-02";"257216";"9";"3,94615688165914e-02";"10";"4,38461875739904e-02";"22807";"0,038877830306046281";"0,03946156881659139"
"2021-03-18";"bl_he";"2021-03-20";"4";"2,20994475138122e-01";"1806";"9,97790055248619e+01";"196";"1,08287292817680e+01";"1810";"78";"1,03092919763309e-02";"6117";"8,08486397682260e-01";"756599";"26";"4,26362309571834e-02";"702";"1,15117823584395e+00";"60981";"0,010309291976330922";"0,04263623095718339"
"2021-03-18";"bl_mv";"2021-03-17";"0";"0,00000000000000e+00";"417";"8,27380952380952e+01";"39";"7,73809523809524e+00";"504";"41";"2,50611246943765e-02";"696";"4,25427872860636e-01";"163600";"20";"1,50375939849624e-01";"88";"6,61654135338346e-01";"13300";"0,025061124694376526";"0,15037593984962408"
"2021-03-18";"bl_ni";"2021-03-21";NA;NA;"3089";"9,67125860989355e+01";NA;NA;"3194";"585";"5,31460653742028e-02";NA;NA;"1100740";"61";"6,33930891140556e-02";NA;NA;"96225";"0,053146065374202807";"0,06339308911405560"
"2021-03-18";"bl_nw";"2021-03-19";"25";"5,85069038146501e-01";"4248";"9,94149309618535e+01";NA;NA;"4273";"1665";"8,55061656878393e-02";"10084";"5,17864369246950e-01";"1947228";"186";"1,23456790123457e-01";"796";"5,28341962033718e-01";"150660";"0,085506165687839336";"0,12345679012345678"
"2021-03-18";"bl_rp";"2021-03-20";"62";"3,89937106918239e+00";"1528";"9,61006289308176e+01";"87";"5,47169811320755e+00";"1590";"476";"9,14132956413526e-02";"2196";"4,21730246278173e-01";"520712";"55";"9,26128614006432e-02";"236";"3,97393368919124e-01";"59387";"0,091413295641352602";"0,09261286140064325"
"2021-03-18";"bl_sl";"2021-03-20";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"69";"1,09222148352170e-01";"386";"6,11010858897648e-01";"63174";"5";"5,15039142974866e-02";"19";"1,95714874330449e-01";"9708";"0,109222148352170201";"0,05150391429748661"
"2021-03-18";"bl_sn";"2021-03-20";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1374";"662";"1,60307247485816e-01";"6101";"1,47739353007698e+00";"412957";"124";"4,02401427876034e-01";"378";"1,22667532046081e+00";"30815";"0,160307247485815735";"0,40240142787603439"
"2021-03-18";"bl_st";"2021-03-20";"2";"2,80504908835905e-01";"325";"4,55820476858345e+01";"87";"1,22019635343619e+01";"713";"313";"1,59693062790496e-01";"3394";"1,73162381824583e+00";"196001";"56";"3,64892161334463e-01";"290";"1,88962012119633e+00";"15347";"0,159693062790495971";"0,36489216133446273"
"2021-03-18";"bl_sh";"2021-03-20";"0";"0,00000000000000e+00";"214";"2,38573021181717e+01";NA;NA;"897";"36";"9,44485255535733e-03";"181";"4,74866197922132e-02";"381160";NA;NA;"13";"4,23604548861155e-02";"30689";"0,009444852555357330";NA
"2021-03-18";"bl_th";"2021-03-20";"246";"2,31420507996237e+01";"817";"7,68579492003763e+01";"0";"0,00000000000000e+00";"1063";"356";"1,44416048030506e-01";"3639";"1,47620786175003e+00";"246510";"100";"4,74563401670463e-01";"397";"1,88401670463174e+00";"21072";"0,144416048030505867";"0,47456340167046318"
"2021-03-18";"bereinigter_anteil";NA;NA;"5,87311968606933e+00";NA;"8,29212993241770e+01";NA;"5,45311544175478e+00";NA;NA;"7,17691770420447e-02";NA;"6,06071587213570e-01";NA;NA;"1,24110283709220e-01";NA;"5,84238741647290e-01";NA;NA;NA
"2021-03-18";"bereinigte_bezugsgrosse";NA;NA;"2,29350000000000e+04";NA;"2,29350000000000e+04";NA;"1,14430000000000e+04";NA;NA;"9,87610600000000e+06";NA;"8,77536600000000e+06";NA;NA;"9,00006000000000e+05";NA;"8,03781000000000e+05";NA;NA;NA
"2021-03-11";"bl_bw";"2021-03-12";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"58";"1,30571814497974e+00";"4442";"328";"2,22208522374298e-02";"2411";"1,63336813245254e-01";"1476091";"53";"3,87506214722312e-02";"230";"1,68163074313456e-01";"136772";"0,022220852237429804";"0,03875062147223116"
"2021-03-11";"bl_by";"2021-03-13";"1310";"2,11665858781709e+01";"4389";"7,09161415414445e+01";NA;NA;"6189";"1030";"6,68366784117529e-02";"7193";"4,66753619238581e-01";"1541070";"193";"1,17336640645899e-01";"624";"3,79368206026118e-01";"164484";"0,066836678411752865";"0,11733664064589869"
"2021-03-11";"bl_be";"2021-03-13";"0";"0,00000000000000e+00";"819";"1,00000000000000e+02";"24";"2,93040293040293e+00";"819";"260";"5,96961466137361e-02";"919";"2,11002918223167e-01";"435539";"73";"1,50515463917526e-01";"179";"3,69072164948454e-01";"48500";"0,059696146613736081";"0,15051546391752577"
"2021-03-11";"bl_bb";"2021-03-13";"3";"3,27868852459016e-01";"912";"9,96721311475410e+01";"34";"3,71584699453552e+00";"915";"156";"5,29355475775200e-02";"1489";"5,05263015018765e-01";"294698";"66";"2,69398750969427e-01";"160";"6,53087881138006e-01";"24499";"0,052935547577520038";"0,26939875096942734"
"2021-03-11";"bl_hb";"2021-03-13";"0";"0,00000000000000e+00";"109";"6,05555555555556e+01";"17";"9,44444444444444e+00";"180";"40";"4,74856355952324e-02";"544";"6,45804644095161e-01";"84236";"9";"8,56245837693844e-02";"63";"5,99372086385691e-01";"10511";"0,047485635595232445";"0,08562458376938446"
"2021-03-11";"bl_hh";"2021-03-13";"470";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"470";NA;NA;NA;NA;"257216";NA;NA;NA;NA;"22807";NA;NA
"2021-03-11";"bl_he";"2021-03-13";"3";"1,65745856353591e-01";"1807";"9,98342541436464e+01";"149";"8,23204419889503e+00";"1810";"396";"5,23394823413724e-02";"4153";"5,48903712534645e-01";"756599";"56";"9,18318820616257e-02";"494";"8,10088388186484e-01";"60981";"0,052339482341372374";"0,09183188206162575"
"2021-03-11";"bl_mv";"2021-03-10";"0";"0,00000000000000e+00";"453";"8,98809523809524e+01";"34";"6,74603174603175e+00";"504";"47";"2,87286063569682e-02";"575";"3,51466992665037e-01";"163600";"5";"3,75939849624060e-02";"56";"4,21052631578947e-01";"13300";"0,028728606356968216";"0,03759398496240602"
"2021-03-11";"bl_ni";"2021-03-14";NA;NA;"3090";"9,67438948027552e+01";NA;NA;"3194";"465";"4,22443083743663e-02";NA;NA;"1100740";"54";"5,61184723304754e-02";NA;NA;"96225";"0,042244308374366338";"0,05611847233047545"
"2021-03-11";"bl_nw";"2021-03-12";"32";"7,63358778625954e-01";"4160";"9,92366412213740e+01";NA;NA;"4192";NA;NA;NA;NA;NA;"147";"1,00970553689546e-01";"548";"3,76407234162391e-01";"145587";NA;"0,10097055368954645"
"2021-03-11";"bl_rp";"2021-03-13";"188";"1,18238993710692e+01";"1402";"8,81761006289308e+01";"22";"1,38364779874214e+00";"1590";"319";"6,12622716588056e-02";"1061";"2,03759467805620e-01";"520712";"48";"8,08257699496523e-02";"135";"2,27322477983397e-01";"59387";"0,061262271658805628";"0,08082576994965228"
"2021-03-11";"bl_sl";"2021-03-13";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"45";"8,91795481569560e-01";"241";"4,77606024573920e+00";"5046";"9";"9,27070457354759e-02";"10";"1,03007828594973e-01";"9708";"0,891795481569560011";"0,09270704573547590"
"2021-03-11";"bl_sn";"2021-03-13";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1374";"401";"9,71045411507736e-02";"4219";"1,02165600776836e+00";"412957";"84";"2,72594515657959e-01";"275";"8,92422521499270e-01";"30815";"0,097104541150773563";"0,27259451565795878"
"2021-03-11";"bl_st";"2021-03-13";"50";"6,83060109289617e+00";"292";"3,98907103825137e+01";"67";"9,15300546448087e+00";"732";"216";"1,08417951201883e-01";"2604";"1,30703863393381e+00";"199229";"49";"3,13901345291480e-01";"204";"1,30685458039718e+00";"15610";"0,108417951201883245";"0,31390134529147978"
"2021-03-11";"bl_sh";"2021-03-13";"73";"8,13823857302118e+00";"11";"1,22630992196210e+00";NA;NA;"897";"22";"5,77185433938504e-03";"137";"3,59429111134432e-02";"381160";"1";"3,25849652970120e-03";"5";"1,62924826485060e-02";"30689";"0,005771854339385036";"0,00325849652970120"
"2021-03-11";"bl_th";"2021-03-13";"255";"2,39887111947319e+01";"808";"7,60112888052681e+01";"0";"0,00000000000000e+00";"1063";"253";"1,02632753235163e-01";"2692";"1,09204494746663e+00";"246510";"82";"3,89141989369780e-01";"324";"1,53758542141230e+00";"21072";"0,102632753235162882";"0,38914198936977984"
"2021-03-11";"bereinigter_anteil";NA;NA;"1,04300651879074e+01";NA;"8,11742573391084e+01";NA;"3,53341476182167e+00";NA;NA;"5,22171482532524e-02";NA;"4,33267811767399e-01";NA;NA;"1,07010390029258e-01";NA;"4,28415045698037e-01";NA;NA;NA
"2021-03-11";"bereinigte_bezugsgrosse";NA;NA;"2,28570000000000e+04";NA;"2,28570000000000e+04";NA;"1,14620000000000e+04";NA;NA;"7,61818700000000e+06";NA;"6,51744700000000e+06";NA;NA;"8,68140000000000e+05";NA;"7,71915000000000e+05";NA;NA;NA
"2021-03-04";"bl_bw";"2021-03-06";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"52";"1,17064385411977e+00";"4442";"250";"1,69366251809678e-02";"1512";"1,02432709094493e-01";"1476091";"36";"2,63211768490627e-02";"126";"9,21241189717194e-02";"136772";"0,016936625180967838";"0,02632117684906267"
"2021-03-04";"bl_by";"2021-03-06";"1330";"2,15105935629953e+01";"4369";"7,06614911855087e+01";NA;NA;"6183";"777";"5,04063648253098e-02";"4812";"3,12169147412344e-01";"1541472";"176";"1,04531065325977e-01";"447";"2,65485148867679e-01";"168371";"0,050406364825309836";"0,10453106532597656"
"2021-03-04";"bl_be";"2021-03-06";"0";"0,00000000000000e+00";"819";"1,00000000000000e+02";"19";"2,31990231990232e+00";"819";"235";"5,39561325162615e-02";"763";"1,75185230254925e-01";"435539";"69";"1,42268041237113e-01";"167";"3,44329896907216e-01";"48500";"0,053956132516261461";"0,14226804123711340"
"2021-03-04";"bl_bb";"2021-03-06";"1";"1,09289617486339e-01";"914";"9,98907103825137e+01";"21";"2,29508196721311e+00";"915";"94";"3,18970607197877e-02";"1210";"4,10589824158969e-01";"294698";"42";"1,71435568798726e-01";"111";"4,53079717539491e-01";"24499";"0,031897060719787720";"0,17143556879872646"
"2021-03-04";"bl_hb";"2021-03-06";"0";"0,00000000000000e+00";"105";"5,83333333333333e+01";"10";"5,55555555555556e+00";"180";"48";"5,69827627142789e-02";"376";"4,46364974595185e-01";"84236";"6";"5,72136931438924e-02";"63";"6,00743778010871e-01";"10487";"0,056982762714278927";"0,05721369314389244"
"2021-03-04";"bl_hh";"2021-03-06";"470";"1,00000000000000e+02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"470";NA;NA;NA;NA;"257216";NA;NA;NA;NA;"22807";NA;NA
"2021-03-04";"bl_he";"2021-03-06";"3";"1,65745856353591e-01";"1807";"9,98342541436464e+01";"110";"6,07734806629834e+00";"1810";"295";"3,89902709361234e-02";"2392";"3,16151620607482e-01";"756599";"46";"7,54333316934783e-02";"274";"4,49320280087240e-01";"60981";"0,038990270936123360";"0,07543333169347829"
"2021-03-04";"bl_mv";"2021-03-03";"0";"0,00000000000000e+00";"453";"8,98809523809524e+01";"24";"4,76190476190476e+00";"504";"30";"1,83374083129584e-02";"244";"1,49144254278729e-01";"163600";"3";"2,25563909774436e-02";"26";"1,95488721804511e-01";"13300";"0,018337408312958436";"0,02255639097744361"
"2021-03-04";"bl_ni";"2021-03-07";NA;NA;"3013";"9,43331246086412e+01";NA;NA;"3194";"418";"3,79744535494304e-02";NA;NA;"1100740";"44";"4,57261626396467e-02";NA;NA;"96225";"0,037974453549430381";"0,04572616263964666"
"2021-03-04";"bl_nw";"2021-03-05";"22";"5,13778608127043e-01";"4260";"9,94862213918730e+01";NA;NA;"4282";NA;NA;NA;NA;NA;"143";"9,53479533528474e-02";"465";"3,10047540622896e-01";"149977";NA;"0,09534795335284743"
"2021-03-04";"bl_rp";"2021-03-06";"615";"3,86792452830189e+01";"975";"6,13207547169811e+01";"8";"5,03144654088050e-01";"1590";"292";"5,60770637127625e-02";"696";"1,33663138164667e-01";"520712";"41";"6,90386784986613e-02";"93";"1,56599929277451e-01";"59387";"0,056077063712762519";"0,06903867849866133"
"2021-03-04";"bl_sl";"2021-03-06";"0";"0,00000000000000e+00";"273";"9,03973509933775e+01";"0";"0,00000000000000e+00";"302";"36";NA;"209";NA;"0";"6";"6,18046971569839e-02";"23";"2,36918005768438e-01";"9708";"Inf";"0,06180469715698392"
"2021-03-04";"bl_sn";"2021-03-06";NA;NA;NA;NA;NA;NA;"1374";"248";"6,00546788164385e-02";"2653";"6,42439769758110e-01";"412957";"64";"2,07691059548921e-01";"227";"7,36654226837579e-01";"30815";"0,060054678816438521";"0,20769105954892100"
"2021-03-04";"bl_st";"2021-03-06";"48";"6,54843110504775e+00";"280";"3,81991814461119e+01";"32";"4,36562073669850e+00";"733";"103";"5,05189225245728e-02";"1138";"5,58160522650134e-01";"203884";"42";"2,65805961647997e-01";"118";"7,46788177963420e-01";"15801";"0,050518922524572796";"0,26580596164799697"
